provinsi,kabupaten_kota,tahun,garis_kemiskinan_rupiah_kapita_bulan_2020,garis_kemiskinan_rupiah_kapita_bulan_2021,garis_kemiskinan_rupiah_kapita_bulan_2022,garis_kemiskinan_rupiah_kapita_bulan_2023,garis_kemiskinan_rupiah_kapita_bulan_2024,indeks_pembangunan_gender_2020,indeks_pembangunan_gender_2021,indeks_pembangunan_gender_2022,indeks_pembangunan_gender_2023,indeks_pembangunan_gender_2024,kepadatan_penduduk_jiwa_km2_2020,kepadatan_penduduk_jiwa_km2_2021,kepadatan_penduduk_jiwa_km2_2022,kepadatan_penduduk_jiwa_km2_2023,kepadatan_penduduk_jiwa_km2_2024,pdrb_adhk_milyar_rupiah_2020,pdrb_adhk_milyar_rupiah_2021,pdrb_adhk_milyar_rupiah_2022,pdrb_adhk_milyar_rupiah_2023,pdrb_adhk_milyar_rupiah_2024,pengeluaran_per_kapita_yang_disesuaikan_rupiah_kapita_tahun_2020,pengeluaran_per_kapita_yang_disesuaikan_rupiah_kapita_tahun_2021,pengeluaran_per_kapita_yang_disesuaikan_rupiah_kapita_tahun_2022,pengeluaran_per_kapita_yang_disesuaikan_rupiah_kapita_tahun_2023,pengeluaran_per_kapita_yang_disesuaikan_rupiah_kapita_tahun_2024,persentase_rumah_tangga_yang_memiliki_akses_sanitasi_layak_persen_2020,persentase_rumah_tangga_yang_memiliki_akses_sanitasi_layak_persen_2021,persentase_rumah_tangga_yang_memiliki_akses_sanitasi_layak_persen_2022,persentase_rumah_tangga_yang_memiliki_akses_sanitasi_layak_persen_2023,persentase_rumah_tangga_yang_memiliki_akses_sanitasi_layak_persen_2024,indeks_pembangunan_manusia,rata_rata_lama_sekolah_tahun,umur_harapan_hidup_tahun,pengeluaran_per_kapita_rupiah_kapita_tahun,persentase_penduduk_miskin_persen
Aceh,Nagan Raya,2020,493121,508801,544300,594374,635820,90.31,90.37,90.82,91.02,91.32,50,51,52,52,52,6749.95,7110.42,7278.93,7756-04-01 00:00:00,8095.62,8216,8292,8581,9062,9523,80.35,74.86,79.97,82.72,87.32,70.54,8.68,69.22,,2026-07-17 00:00:00
Aceh,Nagan Raya,2021,493121,508801,544300,594374,635820,90.31,90.37,90.82,91.02,91.32,50,51,52,52,52,6749.95,7110.42,7278.93,7756-04-01 00:00:00,8095.62,8216,8292,8581,9062,9523,80.35,74.86,79.97,82.72,87.32,70.67,8.69,69.24,,18.23
Aceh,Nagan Raya,2022,493121,508801,544300,594374,635820,90.31,90.37,90.82,91.02,91.32,50,51,52,52,52,6749.95,7110.42,7278.93,7756-04-01 00:00:00,8095.62,8216,8292,8581,9062,9523,80.35,74.86,79.97,82.72,87.32,71.46,8.95,69.45,,17.38
Aceh,Nagan Raya,2023,493121,508801,544300,594374,635820,90.31,90.37,90.82,91.02,91.32,50,51,52,52,52,6749.95,7110.42,7278.93,7756-04-01 00:00:00,8095.62,8216,8292,8581,9062,9523,80.35,74.86,79.97,82.72,87.32,72.15,8.96,69.6,,17.25
Aceh,Nagan Raya,2024,493121,508801,544300,594374,635820,90.31,90.37,90.82,91.02,91.32,50,51,52,52,52,6749.95,7110.42,7278.93,7756-04-01 00:00:00,8095.62,8216,8292,8581,9062,9523,80.35,74.86,79.97,82.72,87.32,73.1,9.25,69.75,,16.94
Aceh,Aceh Jaya,2020,428094,441706,468854,515244,536092,89.47,89.49,89.62,89.8,90.12,24,25,25,26,26,1982.45,2033.84,2108-06-01 00:00:00,2196-08-01 00:00:00,2280.16,9615,9666,10041,10461,11007,83.27,81.6,78.05,78.83,82.31,71.3,2026-07-08 00:00:00,67.16,,12.87
Aceh,Aceh Jaya,2021,428094,441706,468854,515244,536092,89.47,89.49,89.62,89.8,90.12,24,25,25,26,26,1982.45,2033.84,2108-06-01 00:00:00,2196-08-01 00:00:00,2280.16,9615,9666,10041,10461,11007,83.27,81.6,78.05,78.83,82.31,71.39,8.71,67.19,,13.23
Aceh,Aceh Jaya,2022,428094,441706,468854,515244,536092,89.47,89.49,89.62,89.8,90.12,24,25,25,26,26,1982.45,2033.84,2108-06-01 00:00:00,2196-08-01 00:00:00,2280.16,9615,9666,10041,10461,11007,83.27,81.6,78.05,78.83,82.31,71.92,8.72,67.4,,12.51
Aceh,Aceh Jaya,2023,428094,441706,468854,515244,536092,89.47,89.49,89.62,89.8,90.12,24,25,25,26,26,1982.45,2033.84,2108-06-01 00:00:00,2196-08-01 00:00:00,2280.16,9615,9666,10041,10461,11007,83.27,81.6,78.05,78.83,82.31,72.44,8.74,67.55,,12.42
Aceh,Aceh Jaya,2024,428094,441706,468854,515244,536092,89.47,89.49,89.62,89.8,90.12,24,25,25,26,26,1982.45,2033.84,2108-06-01 00:00:00,2196-08-01 00:00:00,2280.16,9615,9666,10041,10461,11007,83.27,81.6,78.05,78.83,82.31,73.4,2026-02-09 00:00:00,67.69,,12.25
Aceh,Bener Meriah,2020,457916,476074,512111,551868,591421,96.6,96.63,96.79,96.76,96.73,111,113,116,116,118,3629.87,3744-09-01 00:00:00,3882.43,4085.23,4218.99,11098,11118,11421,11855,12360,84.12,86.69,81.56,87.04,88.05,74.54,9.79,69.22,,18.89
Aceh,Bener Meriah,2021,457916,476074,512111,551868,591421,96.6,96.63,96.79,96.76,96.73,111,113,116,116,118,3629.87,3744-09-01 00:00:00,3882.43,4085.23,4218.99,11098,11118,11421,11855,12360,84.12,86.69,81.56,87.04,88.05,74.84,10,69.26,,19.16
Aceh,Bener Meriah,2022,457916,476074,512111,551868,591421,96.6,96.63,96.79,96.76,96.73,111,113,116,116,118,3629.87,3744-09-01 00:00:00,3882.43,4085.23,4218.99,11098,11118,11421,11855,12360,84.12,86.69,81.56,87.04,88.05,75.46,2026-01-10 00:00:00,69.48,,18.39
Aceh,Bener Meriah,2023,457916,476074,512111,551868,591421,96.6,96.63,96.79,96.76,96.73,111,113,116,116,118,3629.87,3744-09-01 00:00:00,3882.43,4085.23,4218.99,11098,11118,11421,11855,12360,84.12,86.69,81.56,87.04,88.05,76.06,2026-12-10 00:00:00,69.64,,18.31
Aceh,Bener Meriah,2024,457916,476074,512111,551868,591421,96.6,96.63,96.79,96.76,96.73,111,113,116,116,118,3629.87,3744-09-01 00:00:00,3882.43,4085.23,4218.99,11098,11118,11421,11855,12360,84.12,86.69,81.56,87.04,88.05,76.58,10.13,69.79,,18.18
Aceh,Pidie Jaya,2020,481308,495254,523239,572452,599755,94.92,94.88,94.99,95.27,95.28,148,149,152,153,155,2583.13,2635.52,2729.56,2845.17,2974.56,10071,10290,10701,11005,11274,66.39,74.3,73.49,78.07,80.82,74.44,9.33,70.14,,19.19
Aceh,Pidie Jaya,2021,481308,495254,523239,572452,599755,94.92,94.88,94.99,95.27,95.28,148,149,152,153,155,2583.13,2635.52,2729.56,2845.17,2974.56,10071,10290,10701,11005,11274,66.39,74.3,73.49,78.07,80.82,74.84,9.34,70.18,,19.55
Aceh,Pidie Jaya,2022,481308,495254,523239,572452,599755,94.92,94.88,94.99,95.27,95.28,148,149,152,153,155,2583.13,2635.52,2729.56,2845.17,2974.56,10071,10290,10701,11005,11274,66.39,74.3,73.49,78.07,80.82,75.59,9.53,70.41,,18.45
Aceh,Pidie Jaya,2023,481308,495254,523239,572452,599755,94.92,94.88,94.99,95.27,95.28,148,149,152,153,155,2583.13,2635.52,2729.56,2845.17,2974.56,10071,10290,10701,11005,11274,66.39,74.3,73.49,78.07,80.82,76.04,9.58,70.6,,2026-04-18 00:00:00
Aceh,Pidie Jaya,2024,481308,495254,523239,572452,599755,94.92,94.88,94.99,95.27,95.28,148,149,152,153,155,2583.13,2635.52,2729.56,2845.17,2974.56,10071,10290,10701,11005,11274,66.39,74.3,73.49,78.07,80.82,76.39,9.59,70.77,,18.28
Aceh,Kota Banda Aceh,2020,674977,698617,737016,814530,862944,95.26,95.54,95.91,96.19,96.18,4122,4156,4199,4269,4319,14644.29,15449.97,16257.93,17079.85,18117.78,16778,16891,17228,17521,18100,99.41,99.88,96.88,99.91,99.39,87.06,12.65,71.45,,2026-09-06 00:00:00
Aceh,Kota Banda Aceh,2021,674977,698617,737016,814530,862944,95.26,95.54,95.91,96.19,96.18,4122,4156,4199,4269,4319,14644.29,15449.97,16257.93,17079.85,18117.78,16778,16891,17228,17521,18100,99.41,99.88,96.88,99.91,99.39,87.36,12.83,71.52,,7.61
Aceh,Kota Banda Aceh,2022,674977,698617,737016,814530,862944,95.26,95.54,95.91,96.19,96.18,4122,4156,4199,4269,4319,14644.29,15449.97,16257.93,17079.85,18117.78,16778,16891,17228,17521,18100,99.41,99.88,96.88,99.91,99.39,87.92,2026-03-13 00:00:00,71.79,,7.13
Aceh,Kota Banda Aceh,2023,674977,698617,737016,814530,862944,95.26,95.54,95.91,96.19,96.18,4122,4156,4199,4269,4319,14644.29,15449.97,16257.93,17079.85,18117.78,16778,16891,17228,17521,18100,99.41,99.88,96.88,99.91,99.39,88.32,2026-04-13 00:00:00,72.02,,2026-04-07 00:00:00
Aceh,Kota Banda Aceh,2024,674977,698617,737016,814530,862944,95.26,95.54,95.91,96.19,96.18,4122,4156,4199,4269,4319,14644.29,15449.97,16257.93,17079.85,18117.78,16778,16891,17228,17521,18100,99.41,99.88,96.88,99.91,99.39,88.85,2026-01-13 00:00:00,72.17,,6.95
Aceh,Kota Sabang,2020,599381,620373,660573,715446,725956,95.81,95.6,95.6,95.64,95.74,269,275,282,280,284,1122.89,1152.87,1181.91,1217.54,1268.22,11273,11378,11780,12137,12625,89.2,92.25,89.52,93.96,95.9,76.96,11.14,70.51,,14.94
Aceh,Kota Sabang,2021,599381,620373,660573,715446,725956,95.81,95.6,95.6,95.64,95.74,269,275,282,280,284,1122.89,1152.87,1181.91,1217.54,1268.22,11273,11378,11780,12137,12625,89.2,92.25,89.52,93.96,95.9,77.29,11.18,70.56,,15.32
Aceh,Kota Sabang,2022,599381,620373,660573,715446,725956,95.81,95.6,95.6,95.64,95.74,269,275,282,280,284,1122.89,1152.87,1181.91,1217.54,1268.22,11273,11378,11780,12137,12625,89.2,92.25,89.52,93.96,95.9,78.03,11.19,70.79,,14.66
Aceh,Kota Sabang,2023,599381,620373,660573,715446,725956,95.81,95.6,95.6,95.64,95.74,269,275,282,280,284,1122.89,1152.87,1181.91,1217.54,1268.22,11273,11378,11780,12137,12625,89.2,92.25,89.52,93.96,95.9,78.7,2026-02-11 00:00:00,70.98,,14.59
Aceh,Kota Sabang,2024,599381,620373,660573,715446,725956,95.81,95.6,95.6,95.64,95.74,269,275,282,280,284,1122.89,1152.87,1181.91,1217.54,1268.22,11273,11378,11780,12137,12625,89.2,92.25,89.52,93.96,95.9,79.5,11.22,71.17,,14.58
Aceh,Kota Langsa,2020,407421,435438,469348,512319,546363,95.61,95.41,95.56,95.77,95.88,709,720,734,742,754,3813.19,3962.71,4151.97,4326.98,4518.85,12057,12067,12353,12678,13133,91.57,91.81,91.92,92.92,94.3,79.3,2026-11-11 00:00:00,69.42,,10.44
Aceh,Kota Langsa,2021,407421,435438,469348,512319,546363,95.61,95.41,95.56,95.77,95.88,709,720,734,742,754,3813.19,3962.71,4151.97,4326.98,4518.85,12057,12067,12353,12678,13133,91.57,91.81,91.92,92.92,94.3,79.58,2026-12-11 00:00:00,69.43,,10.96
Aceh,Kota Langsa,2022,407421,435438,469348,512319,546363,95.61,95.41,95.56,95.77,95.88,709,720,734,742,754,3813.19,3962.71,4151.97,4326.98,4518.85,12057,12067,12353,12678,13133,91.57,91.81,91.92,92.92,94.3,79.96,11.14,69.63,,10.62
Aceh,Kota Langsa,2023,407421,435438,469348,512319,546363,95.61,95.41,95.56,95.77,95.88,709,720,734,742,754,3813.19,3962.71,4151.97,4326.98,4518.85,12057,12067,12353,12678,13133,91.57,91.81,91.92,92.92,94.3,80.5,11.27,69.78,,10.53
Aceh,Kota Langsa,2024,407421,435438,469348,512319,546363,95.61,95.41,95.56,95.77,95.88,709,720,734,742,754,3813.19,3962.71,4151.97,4326.98,4518.85,12057,12067,12353,12678,13133,91.57,91.81,91.92,92.92,94.3,80.96,11.28,69.92,,10.33
Aceh,Kota Lhokseumawe,2020,401158,427045,460583,498431,522671,94.9,95.06,95.06,95.73,95.73,1042,1049,1057,1090,1107,6984.71,7252-09-01 00:00:00,7543.74,7861-01-01 00:00:00,8211.43,11367,11390,11701,12125,12694,88.07,93.1,90.27,90.36,93.71,78.65,10.91,71.6,,2026-08-10 00:00:00
Aceh,Kota Lhokseumawe,2021,401158,427045,460583,498431,522671,94.9,95.06,95.06,95.73,95.73,1042,1049,1057,1090,1107,6984.71,7252-09-01 00:00:00,7543.74,7861-01-01 00:00:00,8211.43,11367,11390,11701,12125,12694,88.07,93.1,90.27,90.36,93.71,78.92,2026-11-11 00:00:00,71.64,,11.16
Aceh,Kota Lhokseumawe,2022,401158,427045,460583,498431,522671,94.9,95.06,95.06,95.73,95.73,1042,1049,1057,1090,1107,6984.71,7252-09-01 00:00:00,7543.74,7861-01-01 00:00:00,8211.43,11367,11390,11701,12125,12694,88.07,93.1,90.27,90.36,93.71,79.38,2026-12-11 00:00:00,71.87,,10.84
Aceh,Kota Lhokseumawe,2023,401158,427045,460583,498431,522671,94.9,95.06,95.06,95.73,95.73,1042,1049,1057,1090,1107,6984.71,7252-09-01 00:00:00,7543.74,7861-01-01 00:00:00,8211.43,11367,11390,11701,12125,12694,88.07,93.1,90.27,90.36,93.71,80.26,11.27,72.06,,10.73
Aceh,Kota Lhokseumawe,2024,401158,427045,460583,498431,522671,94.9,95.06,95.06,95.73,95.73,1042,1049,1057,1090,1107,6984.71,7252-09-01 00:00:00,7543.74,7861-01-01 00:00:00,8211.43,11367,11390,11701,12125,12694,88.07,93.1,90.27,90.36,93.71,80.89,11.31,72.25,,10.44
Aceh,Kota Subulussalam,2020,400517,418643,444818,487777,504372,85.06,85.25,85.26,85.36,85.88,65,67,68,70,71,1385.41,1439,1498.3,1559.06,1623.25,7317,7385,7689,8065,8491,73.54,69.71,72.46,63.4,61.57,67.39,7.84,64.02,,2026-06-17 00:00:00
Aceh,Kota Subulussalam,2021,400517,418643,444818,487777,504372,85.06,85.25,85.26,85.36,85.88,65,67,68,70,71,1385.41,1439,1498.3,1559.06,1623.25,7317,7385,7689,8065,8491,73.54,69.71,72.46,63.4,61.57,67.75,2026-03-08 00:00:00,64.07,,17.65
Aceh,Kota Subulussalam,2022,400517,418643,444818,487777,504372,85.06,85.25,85.26,85.36,85.88,65,67,68,70,71,1385.41,1439,1498.3,1559.06,1623.25,7317,7385,7689,8065,8491,73.54,69.71,72.46,63.4,61.57,68.72,8.22,64.3,,16
Aceh,Kota Subulussalam,2023,400517,418643,444818,487777,504372,85.06,85.25,85.26,85.36,85.88,65,67,68,70,71,1385.41,1439,1498.3,1559.06,1623.25,7317,7385,7689,8065,8491,73.54,69.71,72.46,63.4,61.57,69.66,8.32,64.41,,16.41
Aceh,Kota Subulussalam,2024,400517,418643,444818,487777,504372,85.06,85.25,85.26,85.36,85.88,65,67,68,70,71,1385.41,1439,1498.3,1559.06,1623.25,7317,7385,7689,8065,8491,73.54,69.71,72.46,63.4,61.57,70.64,8.43,64.51,,16.38
Sumatera Utara,Nias,2020,405355,428739,454570,485533,520024,90.81,91.25,91.28,91.05,91.22,80,80,193,170,172,2609.14,2666.86,2748.38,2853.24,2964.34,6898,6995,7196,7301,7698,17.84,19.93,28.17,23.86,2026-01-28 00:00:00,62.55,5.36,69.75,,2026-06-16 00:00:00
Sumatera Utara,Nias,2021,405355,428739,454570,485533,520024,90.81,91.25,91.28,91.05,91.22,80,80,193,170,172,2609.14,2666.86,2748.38,2853.24,2964.34,6898,6995,7196,7301,7698,17.84,19.93,28.17,23.86,2026-01-28 00:00:00,63.37,5.64,69.78,,16.82
Sumatera Utara,Nias,2022,405355,428739,454570,485533,520024,90.81,91.25,91.28,91.05,91.22,80,80,193,170,172,2609.14,2666.86,2748.38,2853.24,2964.34,6898,6995,7196,7301,7698,17.84,19.93,28.17,23.86,2026-01-28 00:00:00,64.3,5.88,70.06,,16
Sumatera Utara,Nias,2023,405355,428739,454570,485533,520024,90.81,91.25,91.28,91.05,91.22,80,80,193,170,172,2609.14,2666.86,2748.38,2853.24,2964.34,6898,6995,7196,7301,7698,17.84,19.93,28.17,23.86,2026-01-28 00:00:00,65.15,6.14,70.34,,2026-01-15 00:00:00
Sumatera Utara,Nias,2024,405355,428739,454570,485533,520024,90.81,91.25,91.28,91.05,91.22,80,80,193,170,172,2609.14,2666.86,2748.38,2853.24,2964.34,6898,6995,7196,7301,7698,17.84,19.93,28.17,23.86,2026-01-28 00:00:00,66.13,2026-04-06 00:00:00,70.52,,14.89
Sumatera Utara,Mandailing Natal,2020,400721,423017,450345,487436,519553,93.24,93.47,93.42,93.68,93.88,77,78,74,76,77,9288.65,9585-09-01 00:00:00,10001.97,10494.85,11001.61,9684,9771,10061,10251,10644,33.81,35.73,39.64,35.89,40.14,70.89,8.62,62.6,,9.18
Sumatera Utara,Mandailing Natal,2021,400721,423017,450345,487436,519553,93.24,93.47,93.42,93.68,93.88,77,78,74,76,77,9288.65,9585-09-01 00:00:00,10001.97,10494.85,11001.61,9684,9771,10061,10251,10644,33.81,35.73,39.64,35.89,40.14,71.31,8.63,62.65,,9.49
Sumatera Utara,Mandailing Natal,2022,400721,423017,450345,487436,519553,93.24,93.47,93.42,93.68,93.88,77,78,74,76,77,9288.65,9585-09-01 00:00:00,10001.97,10494.85,11001.61,9684,9771,10061,10251,10644,33.81,35.73,39.64,35.89,40.14,72.17,8.76,63.05,,8.92
Sumatera Utara,Mandailing Natal,2023,400721,423017,450345,487436,519553,93.24,93.47,93.42,93.68,93.88,77,78,74,76,77,9288.65,9585-09-01 00:00:00,10001.97,10494.85,11001.61,9684,9771,10061,10251,10644,33.81,35.73,39.64,35.89,40.14,72.65,8.84,63.47,,8.86
Sumatera Utara,Mandailing Natal,2024,400721,423017,450345,487436,519553,93.24,93.47,93.42,93.68,93.88,77,78,74,76,77,9288.65,9585-09-01 00:00:00,10001.97,10494.85,11001.61,9684,9771,10061,10251,10644,33.81,35.73,39.64,35.89,40.14,73.44,2026-11-09 00:00:00,63.65,,8.69
Sumatera Utara,Tapanuli Selatan,2020,397363,420431,445612,480834,512480,90.86,90.74,90.99,90.63,90.75,50,50,72,74,75,9721.77,10036.71,10516.04,11053.87,11620.33,11236,11304,11727,11829,12213,38.64,46.41,52.9,51.54,56.26,73.16,9.28,64.91,,8.47
Sumatera Utara,Tapanuli Selatan,2021,397363,420431,445612,480834,512480,90.86,90.74,90.99,90.63,90.75,50,50,72,74,75,9721.77,10036.71,10516.04,11053.87,11620.33,11236,11304,11727,11829,12213,38.64,46.41,52.9,51.54,56.26,73.37,9.29,64.97,,2026-08-08 00:00:00
Sumatera Utara,Tapanuli Selatan,2022,397363,420431,445612,480834,512480,90.86,90.74,90.99,90.63,90.75,50,50,72,74,75,9721.77,10036.71,10516.04,11053.87,11620.33,11236,11304,11727,11829,12213,38.64,46.41,52.9,51.54,56.26,73.96,9.34,65.28,,2026-07-08 00:00:00
Sumatera Utara,Tapanuli Selatan,2023,397363,420431,445612,480834,512480,90.86,90.74,90.99,90.63,90.75,50,50,72,74,75,9721.77,10036.71,10516.04,11053.87,11620.33,11236,11304,11727,11829,12213,38.64,46.41,52.9,51.54,56.26,74.58,9.51,65.56,,2026-01-07 00:00:00
Sumatera Utara,Tapanuli Selatan,2024,397363,420431,445612,480834,512480,90.86,90.74,90.99,90.63,90.75,50,50,72,74,75,9721.77,10036.71,10516.04,11053.87,11620.33,11236,11304,11727,11829,12213,38.64,46.41,52.9,51.54,56.26,75.18,9.56,65.74,,6.92
Sumatera Utara,Tapanuli Tengah,2020,406646,429050,450940,489760,527227,94.85,94.93,94.95,95.23,95.38,167,169,161,168,171,6970.58,7149.28,7447.83,7762.58,8084.42,10071,10138,10495,10690,11128,50.85,57.56,58.52,60.46,62.6,71.1,8.62,67.15,,12.38
Sumatera Utara,Tapanuli Tengah,2021,406646,429050,450940,489760,527227,94.85,94.93,94.95,95.23,95.38,167,169,161,168,171,6970.58,7149.28,7447.83,7762.58,8084.42,10071,10138,10495,10690,11128,50.85,57.56,58.52,60.46,62.6,71.48,8.84,67.24,,12.67
Sumatera Utara,Tapanuli Tengah,2022,406646,429050,450940,489760,527227,94.85,94.93,94.95,95.23,95.38,167,169,161,168,171,6970.58,7149.28,7447.83,7762.58,8084.42,10071,10138,10495,10690,11128,50.85,57.56,58.52,60.46,62.6,72.18,8.86,67.58,,11.71
Sumatera Utara,Tapanuli Tengah,2023,406646,429050,450940,489760,527227,94.85,94.93,94.95,95.23,95.38,167,169,161,168,171,6970.58,7149.28,7447.83,7762.58,8084.42,10071,10138,10495,10690,11128,50.85,57.56,58.52,60.46,62.6,72.77,8.87,67.9,,2026-05-11 00:00:00
Sumatera Utara,Tapanuli Tengah,2024,406646,429050,450940,489760,527227,94.85,94.93,94.95,95.23,95.38,167,169,161,168,171,6970.58,7149.28,7447.83,7762.58,8084.42,10071,10138,10495,10690,11128,50.85,57.56,58.52,60.46,62.6,73.34,8.92,68.18,,2026-08-11 00:00:00
Sumatera Utara,Tapanuli Utara,2020,406813,437428,466316,499881,531593,97.98,97.93,98.16,97.75,97.69,82,83,83,83,84,5851-04-01 00:00:00,6058.35,6315.72,6615.95,6931.24,11648,11710,11892,12115,12382,83.62,83.79,87.76,91.21,89.78,75.77,9.85,68.63,,9.37
Sumatera Utara,Tapanuli Utara,2021,406813,437428,466316,499881,531593,97.98,97.93,98.16,97.75,97.69,82,83,83,83,84,5851-04-01 00:00:00,6058.35,6315.72,6615.95,6931.24,11648,11710,11892,12115,12382,83.62,83.79,87.76,91.21,89.78,76.06,9.99,68.76,,9.72
Sumatera Utara,Tapanuli Utara,2022,406813,437428,466316,499881,531593,97.98,97.93,98.16,97.75,97.69,82,83,83,83,84,5851-04-01 00:00:00,6058.35,6315.72,6615.95,6931.24,11648,11710,11892,12115,12382,83.62,83.79,87.76,91.21,89.78,76.43,10,69.16,,8.93
Sumatera Utara,Tapanuli Utara,2023,406813,437428,466316,499881,531593,97.98,97.93,98.16,97.75,97.69,82,83,83,83,84,5851-04-01 00:00:00,6058.35,6315.72,6615.95,6931.24,11648,11710,11892,12115,12382,83.62,83.79,87.76,91.21,89.78,76.86,2026-09-10 00:00:00,69.57,,8.54
Sumatera Utara,Tapanuli Utara,2024,406813,437428,466316,499881,531593,97.98,97.93,98.16,97.75,97.69,82,83,83,83,84,5851-04-01 00:00:00,6058.35,6315.72,6615.95,6931.24,11648,11710,11892,12115,12382,83.62,83.79,87.76,91.21,89.78,77.48,10.31,69.77,,8.21
Sumatera Utara,Toba Samosir,2020,404864,435332,465681,496950,531581,97.96,98.06,98.51,98.32,98.24,89,90,96,93,95,5488.92,5649-01-01 00:00:00,5888.38,6178.95,6478.13,12154,12224,12475,12676,12960,89.61,89.54,89.37,93.26,95.84,76.81,10.52,70.08,,8.71
Sumatera Utara,Toba Samosir,2021,404864,435332,465681,496950,531581,97.96,98.06,98.51,98.32,98.24,89,90,96,93,95,5488.92,5649-01-01 00:00:00,5888.38,6178.95,6478.13,12154,12224,12475,12676,12960,89.61,89.54,89.37,93.26,95.84,77.03,10.57,70.29,,8.99
Sumatera Utara,Toba Samosir,2022,404864,435332,465681,496950,531581,97.96,98.06,98.51,98.32,98.24,89,90,96,93,95,5488.92,5649-01-01 00:00:00,5888.38,6178.95,6478.13,12154,12224,12475,12676,12960,89.61,89.54,89.37,93.26,95.84,77.58,10.58,70.76,,8.89
Sumatera Utara,Toba Samosir,2023,404864,435332,465681,496950,531581,97.96,98.06,98.51,98.32,98.24,89,90,96,93,95,5488.92,5649-01-01 00:00:00,5888.38,6178.95,6478.13,12154,12224,12475,12676,12960,89.61,89.54,89.37,93.26,95.84,77.83,10.59,71.24,,2026-04-08 00:00:00
Sumatera Utara,Toba Samosir,2024,404864,435332,465681,496950,531581,97.96,98.06,98.51,98.32,98.24,89,90,96,93,95,5488.92,5649-01-01 00:00:00,5888.38,6178.95,6478.13,12154,12224,12475,12676,12960,89.61,89.54,89.37,93.26,95.84,78.44,10.77,71.42,,2026-07-08 00:00:00
Sumatera Utara,Labuhan Batu,2020,425035,457021,489503,524240,556900,90.86,90.88,90.81,90.74,90.85,229,232,183,185,188,23252.75,24147.56,25305.99,26579.28,27924.86,11150,11212,11474,11670,12102,79.06,81.5,80.36,84.79,88.7,73.08,9.24,69.93,,8.44
Sumatera Utara,Labuhan Batu,2021,425035,457021,489503,524240,556900,90.86,90.88,90.81,90.74,90.85,229,232,183,185,188,23252.75,24147.56,25305.99,26579.28,27924.86,11150,11212,11474,11670,12102,79.06,81.5,80.36,84.79,88.7,73.16,9.25,69.95,,8.74
Sumatera Utara,Labuhan Batu,2022,425035,457021,489503,524240,556900,90.86,90.88,90.81,90.74,90.85,229,232,183,185,188,23252.75,24147.56,25305.99,26579.28,27924.86,11150,11212,11474,11670,12102,79.06,81.5,80.36,84.79,88.7,73.96,2026-04-09 00:00:00,70.37,,8.26
Sumatera Utara,Labuhan Batu,2023,425035,457021,489503,524240,556900,90.86,90.88,90.81,90.74,90.85,229,232,183,185,188,23252.75,24147.56,25305.99,26579.28,27924.86,11150,11212,11474,11670,12102,79.06,81.5,80.36,84.79,88.7,74.7,9.49,70.77,,7.99
Sumatera Utara,Labuhan Batu,2024,425035,457021,489503,524240,556900,90.86,90.88,90.81,90.74,90.85,229,232,183,185,188,23252.75,24147.56,25305.99,26579.28,27924.86,11150,11212,11474,11670,12102,79.06,81.5,80.36,84.79,88.7,75.2,9.5,70.99,,7.84
Sumatera Utara,Asahan,2020,351314,377752,397944,427293,454298,91.51,91.66,91.93,91.91,92.06,208,210,211,215,218,26299.57,27279.59,28550.81,29941.33,31341.3,10890,11030,11515,11795,12301,90.67,89.09,89.33,92.13,94.74,72.35,8.79,68.26,,2026-04-09 00:00:00
Sumatera Utara,Asahan,2021,351314,377752,397944,427293,454298,91.51,91.66,91.93,91.91,92.06,208,210,211,215,218,26299.57,27279.59,28550.81,29941.33,31341.3,10890,11030,11515,11795,12301,90.67,89.09,89.33,92.13,94.74,72.55,2026-08-08 00:00:00,68.37,,9.35
Sumatera Utara,Asahan,2022,351314,377752,397944,427293,454298,91.51,91.66,91.93,91.91,92.06,208,210,211,215,218,26299.57,27279.59,28550.81,29941.33,31341.3,10890,11030,11515,11795,12301,90.67,89.09,89.33,92.13,94.74,73.18,8.82,68.73,,8.64
Sumatera Utara,Asahan,2023,351314,377752,397944,427293,454298,91.51,91.66,91.93,91.91,92.06,208,210,211,215,218,26299.57,27279.59,28550.81,29941.33,31341.3,10890,11030,11515,11795,12301,90.67,89.09,89.33,92.13,94.74,73.59,8.83,69.09,,8.21
Sumatera Utara,Asahan,2024,351314,377752,397944,427293,454298,91.51,91.66,91.93,91.91,92.06,208,210,211,215,218,26299.57,27279.59,28550.81,29941.33,31341.3,10890,11030,11515,11795,12301,90.67,89.09,89.33,92.13,94.74,74.17,8.85,69.27,,2026-12-08 00:00:00
Sumatera Utara,Simalungun,2020,387549,416714,441744,467926,496959,93.02,93.05,93.16,93.09,93.41,227,230,222,225,229,27625.7,28648.78,29990.35,31510.63,33052.35,11308,11376,11524,11746,12119,90.96,91.75,91.25,92.96,94.97,74.19,2026-06-09 00:00:00,71.22,,8.46
Sumatera Utara,Simalungun,2021,387549,416714,441744,467926,496959,93.02,93.05,93.16,93.09,93.41,227,230,222,225,229,27625.7,28648.78,29990.35,31510.63,33052.35,11308,11376,11524,11746,12119,90.96,91.75,91.25,92.96,94.97,74.33,9.61,71.37,,8.81
